Sim	GAMMA	NCURR	STEPS	STR_MUTATION	K_1	Ksd_1	H_1	Hsd_1	GW_1	GWsd_1	R_1	Rsd_1	FIS
13636	11.4061	3370	0.18029	0.000442909	4.35294	1.11474	0.660753	0.111956	0.943557	0.0923742	3.64706	1.22174	0.0280968
13637	12.7416	26765	0.298175	0.000851533	12.1765	2.96301	0.910053	0.0379586	0.748031	0.179857	16.4706	6.48188	0.0124246
13638	11.8564	11760	0.285583	0.000672216	7.88235	1.49509	0.841114	0.0455579	0.796955	0.205637	9.70588	4.02748	0.000960615
13639	13.7196	258	0.224345	0.000110522	1.23529	0.437237	0.0578898	0.138996	1	0	1	0	-0.0167598
13640	13.6681	65	0.206179	0.000188626	1	0	0	0	0	0	0	0	0
13641	9.94504	75	0.164159	0.000111969	1	0	0.515873	0	1	0	1	0	0.0319149
13642	10.828	1596	0.264633	0.000243216	2.76471	0.752447	0.380486	0.186954	0.971875	0.0773924	2	0.816497	-0.0510638
13643	10.9788	10884	0.234809	0.000113522	3.94118	1.19742	0.593059	0.179457	0.971429	0.0820652	3.11765	1.409	-0.0209981
13644	10.9106	290	0.164479	0.000848258	2.52941	1.00733	0.340025	0.252311	0.935714	0.144686	2.14286	1.02711	0.0246914
13645	13.5645	6212	0.226078	0.000937618	7.17647	1.74052	0.80221	0.0819974	0.898654	0.126398	7.29412	3.07743	-0.0330779
13646	9.04624	18	0.184666	0.000877836	1.17647	0.392953	0.0776533	0.175166	1	0	1	0	-0.0291667
13647	9.81537	360	0.23129	0.000981904	3	0.935414	0.48366	0.180569	0.953125	0.135976	2.375	1.08781	-0.080429
13648	9.76287	30461	0.272629	0.000990937	10.5882	2.18114	0.888889	0.0354068	0.710003	0.1424	14.7059	5.32406	-0.0070922
13649	14.2071	29796	0.267169	0.00053131	9.41176	1.87279	0.872549	0.03666	0.797795	0.229583	12.5294	6.66256	0.0183232
13650	8.57384	1074	0.286936	0.000628966	3.70588	0.771744	0.561936	0.172603	0.947059	0.103453	3	1.11803	0.0445019
13651	9.56697	380	0.169963	0.000692118	2.29412	0.685994	0.316527	0.194206	1	0	1.375	0.619139	0.0870229
13652	12.9273	22233	0.155651	0.00012377	5.29412	1.35852	0.713974	0.0913507	0.933212	0.121165	4.88235	2.14716	-0.0310446
13653	12.9496	35	0.221694	0.000631867	1.11765	0.332106	0.0291005	0.103039	1	0	1	0	0.285714
13654	9.23814	211	0.116869	0.000286055	1.47059	0.624264	0.129163	0.180271	1	0	1.14286	0.377964	-0.0426065
13655	13.3722	141	0.110871	0.000182435	1.17647	0.392953	0.0308123	0.0761699	1	0	1	0	-0.0947368
13656	12.7625	2524	0.175438	0.00064056	4.94118	1.29762	0.698568	0.104946	0.945845	0.0966836	4.35294	1.80074	-0.0735328
13657	13.4769	9889	0.291182	0.000573737	7.05882	1.88648	0.798475	0.080472	0.848158	0.155651	7.82353	3.53969	0.00566572
13658	10.7805	811	0.161603	0.000577722	2.47059	0.799816	0.401338	0.224302	0.97	0.0797317	1.8	0.861892	0.0490354
13659	9.58277	8329	0.221777	0.000535766	5.82353	1.81091	0.75817	0.0910638	0.863724	0.169807	6.11765	2.93433	-0.0320102
13660	14.5843	308	0.163742	0.000128086	1.23529	0.437237	0.0245876	0.0485899	1	0	1	0	-0.0263158
13661	8.04088	606	0.284127	0.000284469	1.76471	0.664211	0.184096	0.218416	1	0	1.18182	0.40452	0.0192982
13662	10.9427	8098	0.192394	0.000472742	7	1.5	0.801276	0.0734388	0.819489	0.138474	7.76471	2.10741	0.0201532
13663	11.2299	60	0.195488	0.000959373	1.17647	0.528594	0.047619	0.138134	1	0	1.5	0.707107	0.121622
13664	11.2542	4210	0.107956	0.000824038	6.23529	1.98524	0.756303	0.0914034	0.84126	0.149734	6.76471	2.99018	-0.0404451
13665	14.9757	714	0.187531	0.000235335	1.52941	0.624264	0.12714	0.203294	1	0	1.125	0.353553	-0.0598726
13666	10.1657	1464	0.163315	0.000831739	4.29412	1.21268	0.640523	0.150276	0.946919	0.101246	3.58824	1.37199	0.0302419
13667	10.5329	5014	0.232388	0.000657694	5	1.36931	0.695767	0.0903498	0.88206	0.161711	5.05882	2.65684	-0.00255517
13668	8.70971	15109	0.103713	0.000663973	8.23529	1.43742	0.844538	0.0505901	0.850015	0.148848	9	2.5	0.0412686
13669	10.8112	12854	0.161925	0.000854183	8.47059	1.32842	0.847183	0.036352	0.887937	0.122273	8.82353	2.55527	-0.0380134
13670	10.695	4748	0.183193	0.00013858	2.58824	0.712287	0.395425	0.219192	0.963542	0.100778	1.8125	0.655108	0.00122599
13671	12.5079	138	0.202414	0.000181537	2	0	0.253968	0	1	0	1	0	-0.130435
13672	10.4473	57	0.265973	0.000527897	1.11765	0.332106	0.0286337	0.0890686	1	0	1	0	-0.181818
13673	8.34354	27686	0.283132	0.000813009	11	2.42384	0.898226	0.0345453	0.754095	0.133815	13.8824	3.47998	-0.0205257
13674	12.6195	287	0.160108	0.0003457	1.52941	0.514496	0.189698	0.224817	0.962963	0.111111	1.11111	0.333333	-0.0426621
13675	14.6432	1199	0.148354	0.000164452	2.11765	0.781213	0.272798	0.204725	1	0	1.46154	0.518875	0.0307692
13676	9.90857	35	0.200418	0.000831532	1	0	0.388889	0	1	0	1	0	0.821918
13677	10.6243	752	0.241763	0.000165707	1.35294	0.492592	0.102863	0.181643	1	0	1	0	-0.107256
13678	11.5702	344	0.148546	0.000282191	1.29412	0.469668	0.0874572	0.160483	1	0	1	0	0.0405904
13679	9.60609	1572	0.289353	0.000895818	3.82353	1.59041	0.579054	0.231198	0.928571	0.14578	3.5	2.06559	0.0437448
13680	11.668	1071	0.172642	0.000197669	1.94118	0.658653	0.279023	0.212832	0.942308	0.149786	1.46154	0.77625	-0.00926999
13681	12.8987	42195	0.245175	0.000762861	10.7647	2.25082	0.893246	0.0322239	0.778992	0.159786	13.7647	5.90052	-0.0166546
13682	14.1231	5013	0.100233	0.000141087	2.64706	0.931476	0.399471	0.172724	0.989583	0.0416667	1.8125	1.04682	0.0117266
13683	8.89385	333	0.10579	0.000867358	2.58824	0.87026	0.361345	0.214421	1	0	1.8	0.676123	0.0962567
13684	10.0028	173	0.284124	0.000987102	1.52941	0.71743	0.153439	0.212992	1	0	1.28571	0.48795	0.0714286
13685	9.45676	11	0.129505	0.000285524	1	0	0	0	0	0	0	0	0
13686	12.7035	102	0.143491	0.000986258	1.29412	0.469668	0.0804544	0.154054	1	0	1	0	0.00803213
13687	10.2191	184	0.206811	0.000864453	1.76471	0.903425	0.22409	0.261854	1	0	1.44444	0.726483	0.142037
13688	14.0072	25591	0.192333	0.000888063	10.5882	2.03282	0.892468	0.0344416	0.779133	0.166789	13.4118	5.2922	0.0166486
13689	10.2513	43	0.231402	0.000752065	1.23529	0.437237	0.062714	0.132921	1	0	1	0	0.270408
13690	13.4473	1201	0.254616	0.000598032	3.11765	1.31731	0.394336	0.236298	0.925397	0.129355	2.8	1.65616	0.00942237
13691	12.2364	35	0.167968	0.000990998	1.11765	0.332106	0.0407719	0.116064	1	0	1	0	0.181102
13692	12.5827	6780	0.144256	0.000129791	3.35294	0.86177	0.576875	0.0872388	0.928711	0.139394	2.76471	1.39326	0.0324566
13693	13.4381	23	0.162051	0.000154347	1	0	0	0	0	0	0	0	0
13694	13.9084	6756	0.299689	0.000741601	6.88235	1.45269	0.800031	0.0611911	0.837115	0.175988	7.58824	2.50147	-0.0360032
13695	13.2841	130	0.14069	0.000486025	1.29412	0.587868	0.0557112	0.124884	0.916667	0.166667	1.5	0.57735	0.252874
13696	12.9157	12373	0.270397	0.000198167	3.41176	1.00367	0.558512	0.128507	0.990196	0.0404226	2.47059	1.12459	-0.0396986
13697	8.32317	60	0.12635	0.00023933	1	0	0.507937	0	1	0	1	0	0.16129
13698	10.7799	1348	0.156472	0.000557344	2.70588	0.771744	0.431684	0.208242	0.890179	0.175	2.4375	1.63172	0.0276739
13699	10.2874	67	0.164888	0.000256296	1	0	0.253968	0	1	0	1	0	-0.130435
13700	11.34	8583	0.256404	0.000475696	6.70588	1.40378	0.765795	0.100812	0.850488	0.130425	7.17647	2.50588	0.0014771
13701	8.37064	4287	0.182372	0.000592334	4.76471	0.903425	0.680517	0.0848755	0.887675	0.136703	4.47059	1.23073	0.0189843
13702	10.0745	863	0.173962	0.000644705	3.41176	1.12132	0.522876	0.147066	0.934314	0.110628	2.76471	1.48026	0.0120482
13703	11.4931	472	0.10268	0.000998527	2.11765	0.92752	0.312014	0.229381	1	0	1.58333	0.668558	0.0455016
13704	8.52451	178	0.149699	0.000325864	1.29412	0.469668	0.112979	0.195881	1	0	1	0	-0.0429799
13705	9.00107	179	0.198402	0.000163671	1.23529	0.437237	0.0628696	0.130924	1	0	1	0	-0.0721649
13706	13.6516	24556	0.169291	0.000525204	9.94118	2.13514	0.883442	0.0362669	0.793466	0.17513	12.7059	6.64045	0.00128041
13707	12.1074	4559	0.113823	0.000609246	4.58824	1.00367	0.656707	0.118903	0.941877	0.0985189	4	1.5411	0.0019685
13708	10.3082	2097	0.180667	0.000792785	4.58824	1.32565	0.6953	0.101371	0.904412	0.130452	4.23529	1.82104	0.0406127
13709	14.8893	22	0.106697	0.00069094	1.17647	0.392953	0.059446	0.143581	1	0	1	0	-0.285714
13710	9.18609	24	0.220408	0.00073316	1	0	0	0	0	0	0	0	0
13711	12.1501	1599	0.169092	0.000804351	3.94118	0.966345	0.589636	0.164106	0.94986	0.0957445	3.23529	1.30045	0.024644
13712	12.1754	15243	0.103505	0.000852516	10.1765	2.27033	0.85901	0.0679305	0.728083	0.174885	13.9412	5.49398	-0.012987
13713	12.9736	120	0.267324	0.0009048	2	0.707107	0.268908	0.224277	1	0	1.30769	0.480384	-0.032491
13714	9.73816	592	0.277056	0.000148677	1.52941	0.624264	0.139745	0.214916	1	0	1.125	0.353553	0.039261
13715	11.1756	34411	0.131684	0.000254529	8.64706	1.57881	0.85263	0.0487337	0.78556	0.173654	10.7647	4.08548	-0.0311195
13716	13.4254	25	0.287854	0.000498849	1	0	0.261905	0	1	0	2	0	-0.0947368
13717	9.44985	18428	0.222702	0.00016995	5.29412	1.26317	0.73047	0.0873411	0.883123	0.141764	5.23529	2.04724	-0.00685992
13718	8.74793	299	0.256806	0.000715776	2.11765	0.696631	0.290227	0.229408	1	0	1.35714	0.497245	0.0311457
13719	10.1667	578	0.299422	0.000935168	2.11765	0.99262	0.247744	0.233153	0.983333	0.057735	1.66667	0.984732	-0.0535948
13720	9.81342	6665	0.275939	0.000548392	6.11765	1.65387	0.759415	0.084187	0.910714	0.13449	5.94118	2.56102	0.00425532
13721	14.017	9088	0.167159	0.000711727	7.17647	1.42457	0.783536	0.0753053	0.841318	0.144525	7.76471	2.16591	0.0138116
13722	10.6202	178	0.112799	0.000334641	1.29412	0.587868	0.0907252	0.179604	1	0	1.25	0.5	-0.116279
13723	13.1188	996	0.151186	0.00040186	2.35294	1.16946	0.315904	0.267811	0.974359	0.09245	1.84615	0.987096	0.0851606
13724	14.5945	18	0.259111	0.00048139	1	0	0.0714286	0	1	0	1	0	1.70762e-17
13725	13.2166	31	0.143767	0.000397087	1	0	0.137566	0	1	0	1	0	-0.04
13726	9.86505	363	0.254093	0.000834035	2.05882	0.658653	0.289916	0.223347	0.982143	0.0668153	1.35714	0.633324	0.0150418
13727	10.6742	29987	0.139146	0.000662647	11.5294	2.7184	0.89807	0.0329909	0.743417	0.178187	15.5882	6.39393	-0.00611951
13728	10.5118	3400	0.101092	0.000454289	3.64706	1.27187	0.489574	0.196186	0.944196	0.107074	3.0625	1.23659	0.0490939
13729	11.5292	320	0.287711	0.000168283	1.35294	0.606339	0.100685	0.182685	1	0	1.2	0.447214	0.127796
13730	11.8754	54	0.219339	0.000843269	1.17647	0.392953	0.0603797	0.137758	1	0	1	0	0.170213
13731	8.26054	21348	0.108865	0.000602014	10.2941	2.28486	0.88531	0.0486544	0.800114	0.126102	12.2941	3.96492	0.0379147
13732	10.8083	3889	0.136293	0.000467745	3	1.32288	0.46094	0.259798	0.939841	0.106108	2.6	1.59463	-0.107357
13733	11.7998	3072	0.125598	0.00078631	4.94118	1.56007	0.68145	0.136772	0.91725	0.152436	4.58824	2.03282	-0.0694246
13734	14.1573	28826	0.141688	0.000311257	7.17647	1.23669	0.81995	0.0408179	0.8074	0.202739	8.70588	3.82042	0.00610837
13735	8.97946	90	0.254429	0.000520997	1.11765	0.332106	0.0295674	0.0855363	1	0	1	0	0.152174
13736	10.4395	497	0.143118	0.000373876	1.64706	0.606339	0.146903	0.16286	1	0	1.1	0.316228	-0.030837
13737	12.6939	11152	0.107304	0.00088152	7.11765	1.16632	0.816215	0.0464577	0.878637	0.155038	7.52941	2.918	0.033419
13738	14.0086	13	0.174956	0.000923147	1.11765	0.332106	0.059446	0.167852	1	0	1	0	0.0108696
13739	14.841	74	0.1523	0.000840525	1.58824	0.712287	0.117803	0.156177	0.958333	0.117851	1.375	0.517549	-0.0729023
13740	9.08528	11	0.291429	0.000931498	1	0	0	0	0	0	0	0	0
13741	12.0427	16	0.184642	0.000485042	1.17647	0.392953	0.059446	0.143581	1	0	1	0	-0.136612
13742	13.899	23800	0.145146	0.000352179	6.52941	1.4194	0.784158	0.0777675	0.830547	0.1619	7.05882	1.85306	-0.00762729
13743	9.53446	27	0.104813	0.000841267	1.23529	0.437237	0.0742297	0.153398	1	0	1	0	-0.197368
13744	11.0193	29	0.279197	0.00083703	1	0	0.198413	0	1	0	1	0	0.648649
13745	13.1776	610	0.108421	0.00062848	2.76471	0.83137	0.468254	0.208953	0.938542	0.134951	2.125	0.885061	-0.00517777
13746	11.6073	877	0.231122	0.000778982	2.70588	0.919559	0.429816	0.234051	0.947778	0.111067	2.13333	0.833809	0.0536585
13747	9.7205	1766	0.214066	0.00060795	3.29412	0.685994	0.53517	0.11155	0.908824	0.160308	2.82353	1.42457	-0.0214566
13748	8.2292	27	0.117917	0.000468842	1.11765	0.332106	0.0295674	0.0855363	1	0	1	0	-0.142857
13749	11.006	14926	0.284023	0.000900707	7.76471	1.43742	0.842048	0.0349312	0.799191	0.157603	9.11765	2.78124	-0.00307102
13750	14.8554	28	0.164776	0.00063895	1.23529	0.437237	0.0544662	0.132718	1	0	1	0	-0.0833333
13751	12.0202	262	0.127714	0.000897418	2.05882	0.658653	0.288827	0.188742	0.888095	0.187474	1.71429	0.913874	0.101449
13752	12.9897	104	0.177032	0.000749018	1.23529	0.437237	0.0662932	0.141749	1	0	1	0	-0.0146341
13753	14.2319	25	0.294303	0.000850967	1.11765	0.332106	0.0407719	0.116064	1	0	1	0	-0.031746
13754	9.09085	2338	0.239919	0.000947225	4	0.612372	0.62963	0.0932891	0.910084	0.138094	3.52941	1.12459	0.0612036
13755	9.40022	1752	0.273999	0.000196352	2.35294	0.606339	0.321195	0.189133	0.963542	0.100778	1.5625	0.629153	-0.00754907
13756	10.2206	1910	0.267422	0.000877274	3.70588	0.919559	0.570339	0.180348	0.917087	0.185065	3.29412	1.64942	-0.0172952
13757	11.6397	24665	0.172585	0.00076861	12.4118	1.69775	0.916278	0.0267827	0.672773	0.153579	18.2941	4.67393	-0.00917431
13758	9.29933	4022	0.113398	0.00052823	5.17647	1.38	0.748988	0.0675114	0.887287	0.167945	5.17647	2.2977	0.0247898
13759	12.0149	14	0.119564	0.000197106	1	0	0	0	0	0	0	0	0
13760	9.82205	6125	0.12676	0.000975422	7.82353	1.62924	0.84127	0.0432177	0.82248	0.168305	9.17647	3.98803	0.0425777
13761	14.4565	1109	0.171172	0.000168839	2	0.790569	0.278089	0.245822	0.972222	0.096225	1.5	0.522233	0.0342426
13762	14.5563	15	0.24924	0.000237765	1	0	0	0	0	0	0	0	0
13763	12.9297	21639	0.138243	0.000282132	7.70588	1.64942	0.818705	0.0441303	0.865271	0.121571	8.17647	2.78916	0.0311514
13764	11.4032	6923	0.253654	0.0001661	3.17647	1.0146	0.472767	0.162005	0.941176	0.11321	2.41176	1.12132	0.0324343
13765	13.3239	717	0.174325	0.000695773	2.88235	0.696631	0.441332	0.195029	0.965686	0.0979779	2	0.707107	-0.00952381
13766	10.0171	6479	0.152742	0.00022303	4.05882	1.02899	0.617336	0.157715	0.927451	0.128687	3.47059	1.28051	-0.00052356
13767	13.5948	11084	0.212004	0.000995792	8.70588	2.05441	0.858077	0.0577024	0.815691	0.180172	10.5294	4.66527	-0.0294118
13768	11.1154	9003	0.120368	0.000775861	7.23529	1.39326	0.826797	0.0438918	0.865561	0.114933	7.58824	2.34678	-0.0805724
13769	13.539	91	0.12454	0.000830676	1.47059	0.624264	0.10333	0.176384	1	0	1.14286	0.377964	-0.0172144
13770	12.5764	987	0.295829	0.000945185	3.94118	0.966345	0.575319	0.208721	0.902801	0.129078	3.47059	1.37467	-0.00814836
13771	9.59517	27	0.244947	0.000278743	1	0	0	0	0	0	0	0	0
13772	13.0698	191	0.182762	0.000875111	1.94118	0.826936	0.203392	0.231423	1	0	1.45455	0.522233	0.179163
13773	8.18714	1310	0.124292	0.000567883	3.23529	0.970143	0.511516	0.187889	0.9	0.166333	2.8125	0.834166	-0.0278305
13774	14.6268	4468	0.186915	0.000735903	5.94118	1.67595	0.77342	0.0599627	0.959893	0.0771437	5.29412	2.11438	0.0116959
13775	10.3319	1539	0.205076	0.000603698	2.88235	0.857493	0.457983	0.175163	0.988235	0.0485071	1.94118	0.966345	-0.0381625
13776	11.1818	175	0.208675	0.000791885	1.94118	0.826936	0.255991	0.24471	0.955556	0.107622	1.5	0.904534	-0.0353982
13777	9.85892	1257	0.147484	0.000250082	2	0.5	0.274199	0.17611	1	0	1.13333	0.351866	0.0359035
13778	8.18991	6343	0.196368	0.000987949	6.94118	1.81902	0.799876	0.0688081	0.813073	0.179677	8.05882	3.36286	-0.0581089
13779	12.5299	10	0.120046	0.000547162	1	0	0.388889	0	1	0	1	0	0.084507
13780	12.4723	922	0.24316	0.000288483	2.52941	1.06757	0.341892	0.193209	1	0	1.625	1.0247	-0.0208136
13781	13.9377	27344	0.146601	0.000418223	8.70588	1.75943	0.858699	0.0353209	0.830644	0.159293	9.76471	2.58673	-0.028636
13782	12.8565	12258	0.155606	0.000806689	8.82353	1.59041	0.852007	0.0318351	0.837353	0.165914	10.0588	3.39983	-0.00626067
13783	12.7054	122	0.211174	0.000187379	1	0	0	0	0	0	0	0	0
13784	12.2226	417	0.121043	0.000135313	1.41176	0.5073	0.136632	0.207684	1	0	1	0	-0.371703
13785	8.59148	12360	0.288978	0.000725912	7.17647	1.59041	0.803766	0.0604226	0.837698	0.141804	7.94118	2.8825	0.0124598
13786	14.0819	22	0.20571	0.000772474	1	0	0.47619	0	1	0	1	0	0.103448
13787	12.8884	1322	0.281839	0.000481081	2.94118	0.966345	0.374105	0.202461	0.956863	0.0998365	2.11765	1.11144	0.047003
13788	11.6425	14524	0.184916	0.000684449	8.29412	2.17269	0.830221	0.0741876	0.828781	0.135091	9.41176	3.77589	-0.00739875
13789	14.1969	2656	0.22676	0.000480721	3.64706	1.27187	0.475412	0.219853	0.958333	0.096225	3.0625	1.38894	0.0654459
13790	14.6428	87	0.19829	0.000369049	1	0	0.137566	0	1	0	1	0	-0.04
13791	11.002	106	0.180198	0.000330693	1.11765	0.332106	0.04155	0.129426	1	0	1	0	-0.117187
13792	11.7502	221	0.278615	0.000883071	1.76471	0.752447	0.174136	0.183463	0.966667	0.105409	1.4	0.516398	-0.0390335
13793	12.7811	1019	0.121799	0.000886142	3.11765	0.99262	0.494242	0.208383	0.961765	0.111144	2.29412	1.1048	0.0671885
13794	14.8643	5058	0.213904	0.00037965	3.82353	0.882843	0.619981	0.140002	0.964706	0.0785905	3	1	0.0039093
13795	9.69322	17	0.10194	0.000210986	1	0	0	0	0	0	0	0	0
13796	14.4889	8421	0.244793	0.000107841	4	1	0.639434	0.142666	0.928852	0.102204	3.41176	1.46026	0.0217172
13797	14.7617	12	0.184724	0.000461969	1.17647	0.528594	0.0546218	0.164248	1	0	1.5	0.707107	0.158824
13798	9.07863	17594	0.122479	0.000621849	7.52941	2.21127	0.81357	0.0801882	0.850332	0.127002	8.11765	2.97662	0.00873709
13799	10.9055	6039	0.262374	0.000225973	4.23529	1.39326	0.641923	0.181415	0.962798	0.112341	3.6875	1.35247	0.00528568
13800	10.9753	49	0.254734	0.000199519	1	0	0	0	0	0	0	0	0
13801	10.5651	1124	0.131406	0.000737729	3.35294	0.701888	0.552288	0.12691	0.878291	0.184293	3.11765	1.69124	0.0114068
13802	13.464	11825	0.164733	0.000421629	6.52941	1.97223	0.788049	0.0717883	0.800287	0.21102	8	4.15331	-0.008
13803	13.9274	29706	0.19935	0.000782232	11.5294	2.7184	0.898693	0.0344013	0.70321	0.17041	16.9412	8.01148	-0.0102536
13804	14.5578	59	0.202518	0.00081648	1.35294	0.492592	0.125117	0.201436	1	0	1	0	0.2
13805	14.3682	13553	0.184107	0.000951826	9.41176	2.2096	0.864768	0.0613326	0.78287	0.148396	11.7647	4.95643	-0.00598131
13806	13.4629	125	0.273571	0.000551094	1.47059	0.514496	0.131964	0.178889	1	0	1	0	-0.0196078
13807	11.2142	6129	0.282372	0.00075765	5.29412	1.31171	0.732804	0.118525	0.869527	0.164255	5.35294	2.08989	0.0202732
13808	12.4161	109	0.193185	0.000822306	1.17647	0.392953	0.0389045	0.112623	1	0	1	0	-0.0833333
13809	13.5128	22	0.270787	0.000358069	2	0	0.452381	0	1	0	1	0	0.216867
13810	13.1357	10562	0.173353	0.000469112	6.23529	1.34766	0.771086	0.0939485	0.912064	0.114774	5.88235	1.49509	-0.00838574
13811	10.7213	3946	0.102087	0.000668282	5.76471	1.20049	0.728758	0.0662111	0.896919	0.148525	5.64706	1.86886	-0.0633474
13812	11.2562	1457	0.23104	0.000960123	3.47059	1.00733	0.577965	0.127366	0.942157	0.117574	2.76471	1.25147	0.0192791
13813	14.2381	115	0.290141	0.000227644	1	0	0.253968	0	1	0	1	0	-0.130435
13814	14.2415	879	0.148768	0.000397554	2.35294	0.785905	0.269063	0.210298	1	0	1.64286	0.497245	-0.0481348
13815	11.6671	773	0.264679	0.000365701	1.88235	0.781213	0.262838	0.230855	0.979167	0.0721688	1.33333	0.778499	0.00921942
13816	14.6793	49	0.179846	0.000426301	1.17647	0.392953	0.0328354	0.0893178	1	0	1	0	-0.158416
13817	10.3629	32235	0.271027	0.000115191	7.41176	1.06412	0.81606	0.0749028	0.831465	0.147984	8.23529	2.35927	-0.00950872
13818	9.14442	755	0.274049	0.000636553	2.47059	0.874475	0.395114	0.237748	0.947917	0.145535	1.8125	1.16726	-0.143914
13819	8.04777	676	0.151383	0.000853995	3.35294	0.931476	0.477902	0.183653	0.953922	0.0873072	2.58824	1.22774	0.070489
13820	8.9653	1678	0.16276	0.000920926	4.52941	1.17886	0.655773	0.113004	0.919725	0.130725	4.11765	1.83311	0.000492854
13821	11.1132	9886	0.172759	0.000144963	4	0.790569	0.570184	0.123304	0.936275	0.136707	3.41176	1.32565	0.0283126
13822	9.37048	26678	0.253155	0.000199815	6.29412	1.35852	0.775444	0.0575198	0.83763	0.191936	7.05882	3.05104	0.115169
13823	10.9682	854	0.136504	0.000523087	2.64706	0.931476	0.351074	0.237791	0.956667	0.117817	2.06667	0.96115	-0.0304147
13824	12.9326	33	0.236989	0.000828606	1.35294	0.492592	0.119048	0.199435	1	0	1	0	0.0487805
13825	12.566	26389	0.210278	0.000959955	10.9412	1.98339	0.890445	0.037367	0.757716	0.167306	14.5882	6.29542	-0.010167
13826	9.96809	26391	0.263562	0.000464594	9.41176	2.15229	0.876128	0.0402107	0.79555	0.149018	11.4118	4.22875	0.0175115
13827	13.3099	271	0.242749	0.000767082	1.76471	0.562296	0.265328	0.209888	0.972222	0.096225	1.16667	0.389249	-0.0800244
13828	8.44673	16427	0.227235	0.000594739	9	2.12132	0.851696	0.06067	0.863626	0.186719	9.94118	3.38139	-0.0220281
13829	14.955	1551	0.259915	0.000926688	3.76471	0.83137	0.588391	0.128716	0.971429	0.0820652	2.94118	1.14404	0.0373012
13830	8.5282	15264	0.126805	0.000886354	8.05882	2.41015	0.833022	0.0661103	0.825986	0.189876	9.58824	4.71777	0.0170609
13831	10.3092	7408	0.221072	0.000107776	2.94118	0.747545	0.487551	0.188272	0.94902	0.130766	2.23529	1.25147	-0.0894579
13832	9.01156	1108	0.288217	0.00053011	2.76471	0.562296	0.32882	0.186376	0.930392	0.134917	2.05882	0.899346	0.0431796
13833	14.1461	171	0.207728	0.000840149	1.88235	0.696631	0.234672	0.191049	1	0	1.25	0.452267	-0.0586611
13834	14.9805	15257	0.195978	0.000360308	7.58824	1.66053	0.822129	0.063413	0.844236	0.136656	8.47059	3.59022	0.0141454
13835	8.36672	40728	0.265622	0.00097484	13	2.09165	0.919857	0.0238786	0.71207	0.153209	18.2941	6.15188	0.0328128
13836	9.26619	419	0.204671	0.000134996	1	0	0.0714286	0	1	0	1	0	1.70762e-17
13837	9.08653	23	0.188284	0.00015025	1	0	0	0	0	0	0	0	0
13838	8.03159	138	0.261797	0.000163546	1.17647	0.392953	0.0289449	0.0858438	1	0	1	0	0.133333
13839	11.7616	41	0.187701	0.00060338	1.23529	0.437237	0.0843448	0.173822	1	0	1	0	-0.1
13840	8.49711	17396	0.202453	0.000931673	9.29412	2.14373	0.868347	0.0523159	0.779949	0.155541	11.7059	5.03444	-0.0217918
13841	8.16083	693	0.230202	0.000871614	2.94118	1.02899	0.440554	0.20002	0.9625	0.108781	2.25	1.12546	-0.0411462
13842	8.43006	26	0.177111	0.000241146	1	0	0.42328	0	1	0	1	0	-0.368421
13843	10.1566	25740	0.173575	0.000834693	10.8824	2.34207	0.898382	0.0370141	0.718791	0.108364	14.5882	4.59699	0.0233645
13844	14.7868	12	0.277284	0.000939089	1	0	0	0	0	0	0	0	0
13845	11.668	142	0.247865	0.000672561	1.41176	0.5073	0.105664	0.154458	0.952381	0.125988	1.14286	0.377964	-0.0766871
13846	11.8861	45437	0.111729	0.000616751	12.5294	2.47784	0.914255	0.0286775	0.714937	0.193419	19.0588	10.7091	-0.0162717
13847	11.2129	677	0.220174	0.00090137	2.70588	0.985184	0.432151	0.213234	0.953333	0.102198	2.13333	1.0601	-0.072366
13848	8.18202	281	0.261469	0.000806863	1.29412	0.469668	0.0398382	0.0711	1	0	1	0	-0.0569106
13849	9.52736	8714	0.156109	0.000262559	4.70588	1.26317	0.660442	0.127489	0.926331	0.153365	4.29412	1.86295	-0.0583619
13850	9.81559	3867	0.285825	0.000737376	5.76471	1.09141	0.707127	0.0750466	0.828805	0.126119	6.17647	2.03824	0.0817954
13851	10.4107	25	0.233269	0.000515877	1	0	0.137566	0	1	0	1	0	-0.04
13852	13.0548	219	0.278905	0.000378954	1.64706	0.606339	0.112512	0.17648	1	0	1.1	0.316228	0.0687679
13853	9.83962	15	0.112435	0.000524918	1	0	0	0	0	0	0	0	0
13854	12.7485	398	0.288326	0.000134615	1.29412	0.469668	0.075319	0.152937	1	0	1	0	-0.238095
13855	12.6493	2204	0.101496	0.000868197	5.17647	1.33395	0.718799	0.0914793	0.900925	0.142529	5	2.23607	-0.0360198
13856	13.1127	18	0.165478	0.000933712	1.11765	0.332106	0.0504202	0.145071	1	0	1	0	0.171975
13857	9.92051	75	0.262456	0.000504268	1.35294	0.492592	0.0821662	0.153629	1	0	1	0	-0.130435
